DATEPRD,WELL_BORE_CODE,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,NPD_FIELD_CODE,NPD_FIELD_NAME,NPD_FACILITY_CODE,NPD_FACILITY_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,FLOW_KIND,WELL_TYPE,YEAR,MONTH,DAY,DAY_OF_WEEK,Anomaly,Anomaly Score,Pressure Health Score
2015-09-08,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,219.55229604166666,106.405505,175.87459354166666,16.242065625,9.66851,%,43.6777025,47.043355416666664,15.243804375,267.64,40126.26,143.4,production,OP,2015,9,8,1,1,0.19502679240243426,69.26888518758264
2015-09-09,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,219.35557625,106.40652791666666,176.55586666666667,16.291609583333333,9.669232916666667,%,42.79970958333333,47.27972520833333,14.362348125,267.81,40027.53,143.73,production,OP,2015,9,9,2,1,0.20351558266074538,71.85357753628473
2015-09-10,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,219.22774375,106.40556854166667,177.07211041666667,16.116647708333332,9.651739791666667,%,42.155633333333334,43.73269104166667,13.726180625,266.87,39892.36,146.83,production,OP,2015,9,10,3,1,0.19992242926281478,70.75952339986037
2015-09-11,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,219.170446875,106.40247833333333,177.4847775,15.795434166666666,9.628977708333334,%,41.685669375,39.82997708333333,13.238000208333334,240.98,36257.24,138.19,production,OP,2015,9,11,4,1,0.19221519352757221,68.41280111925968
2015-09-12,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,218.99095041666666,106.40316354166667,177.84028083333334,15.5333075,9.612193125,%,41.15066958333333,37.93796375,12.711560416666666,244.15,36205.96,136.88,production,OP,2015,9,12,5,1,0.1856057041949472,66.40032395973297
2015-09-13,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,220.53067291666667,106.38748916666667,181.12437125,15.007072083333334,9.621376041666666,%,39.406301666666664,41.343676875,10.949695208333333,242.11,35834.71,137.06,production,OP,2015,9,13,6,1,0.18080441194841151,64.93841207878465
2015-09-14,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,220.79731083333334,106.38125291666667,181.93364145833334,14.750141875,9.610709583333334,%,38.863669375,40.62121041666666,10.398779166666667,235.7,35357.07,136.45,production,OP,2015,9,14,0,1,0.1812800968368401,65.08325004203988
2015-09-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,220.96546229166665,106.38466708333333,182.00488416666667,14.984805833333333,9.604683125,%,38.960578125,41.55727541666667,10.468573125,244.0,36155.83,135.84,production,OP,2015,9,15,1,1,0.19386118607959213,68.91397787422322
2015-09-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,220.76028375,106.38329395833334,182.02865229166667,15.247094375,9.598744791666666,%,38.73163145833333,42.25963625,10.245693958333334,246.35,36337.56,135.24,production,OP,2015,9,16,2,1,0.20025792937748926,70.86167748224435
2015-09-17,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,220.53536916666667,106.38456291666667,181.85003645833334,15.128657291666666,9.593342083333333,%,38.685332708333334,44.664724791666664,10.175817291666666,243.94,36233.74,136.26,production,OP,2015,9,17,3,1,0.20397376473230888,71.99308618930195
2015-09-18,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,220.28074395833335,106.38576479166667,181.66582333333332,15.167261875,9.613399166666667,%,38.614920625,44.39173104166667,10.11257125,253.84,37137.27,127.01,production,OP,2015,9,18,4,1,0.20095185216190464,71.07296517541269
2015-09-19,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,219.93619875,106.38863479166666,181.41059875,15.387765208333333,9.621448958333334,%,38.5256,45.172429791666666,9.960899375,246.53,35973.83,124.61,production,OP,2015,9,19,5,1,0.19659214245027878,69.74550767071479
2015-09-20,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,219.98750625,106.38530395833334,181.672956875,15.356943125,9.620071875,%,38.314549375,45.67612020833333,9.688458333333333,236.01,35462.31,118.0,production,OP,2015,9,20,6,1,0.1856345675151641,66.40911235014582
2015-09-21,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,219.48552770833334,106.39008291666667,181.3971275,15.44446,9.675700625,%,38.08840020833333,43.028588541666664,9.546897708333333,250.08,37690.28,122.42,production,OP,2015,9,21,0,1,0.18599437100647986,66.51866639762976
2015-09-22,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,23.15805,221.68540881533204,105.54984028618559,184.08877940670737,12.419343072741444,9.192737916666667,%,37.59662940862464,41.25465232961324,8.27395900137965,206.11,32211.93,101.81,production,OP,2015,9,22,1,1,0.18098998873062577,64.99491705469877
2015-09-23,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,220.16664895833333,106.37327208333333,182.07399041666667,15.215890625,10.797477291666667,%,38.092658541666665,45.63824979166667,9.007138958333334,256.33,38652.82,134.49,production,OP,2015,9,23,2,1,0.1993028834032058,70.57088221610233
2015-09-24,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,221.05310625,106.358095,183.06367145833335,14.312203541666667,10.330390416666667,%,37.98943479166667,41.76110166666667,9.141228541666667,222.76,33575.24,118.95,production,OP,2015,9,24,3,1,0.19190083661018897,68.31708478107751
2015-09-25,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,221.37394520833334,106.35285,183.55616604166667,14.06305,10.310014166666667,%,37.81777916666667,42.076328958333335,8.763980416666667,209.22,31927.64,121.91,production,OP,2015,9,25,4,1,0.18469418684309885,66.12278241926141
2015-09-26,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,221.62965895833332,106.34973208333334,183.89374041666667,14.158407708333334,10.29744875,%,37.73591854166666,44.043353333333336,8.673827083333334,209.8,31692.48,121.48,production,OP,2015,9,26,5,1,0.182126704420775,65.34102766146064
2015-09-27,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,221.99319479166667,106.34346041666667,184.26246791666668,14.057615625,10.287021666666666,%,37.730726875,44.67127166666667,8.68055125,207.14,31691.94,121.33,production,OP,2015,9,27,6,1,0.16967759276450833,61.550484761123734
2015-09-28,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,222.20975604166668,106.33991229166666,184.674106875,13.821705416666667,10.270892291666666,%,37.535649166666666,42.58396375,8.414903333333333,206.37,31382.29,120.72,production,OP,2015,9,28,0,1,0.16506760016913458,60.14682037241184
2015-09-29,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,222.7905274468085,106.32720106382979,185.76745212765957,13.416560425531914,10.043482083333334,%,37.02307531914894,40.090466170212764,7.9344159574468085,206.02,31401.89,115.45,production,OP,2015,9,29,1,1,0.1639268524633684,59.799482085427236
2015-09-30,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,220.81935531914894,106.37290659574468,183.48798448581562,15.138625744680851,10.031439166666667,%,37.33137083333333,44.24003553191489,8.246974024822695,213.46,32408.83,113.45,production,OP,2015,9,30,2,1,0.17837903480758804,64.19992596382077
2015-10-01,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,219.59407666666667,106.38530375,182.62994041666667,15.85617875,10.312658125,%,36.96413625,45.16192458333333,9.138413541666667,216.65,32953.56,117.13,production,OP,2015,10,1,3,1,0.17857677754815926,64.2601352672684
2015-10-02,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,219.87588833333334,106.375175,183.01699791666667,15.25702375,10.204935625,%,36.85889041666667,44.53347625,11.260654375,211.61,32135.83,113.07,production,OP,2015,10,2,4,1,0.17593636024651987,63.45617307839865
2015-10-03,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,219.59379541666667,106.37983145833333,182.848275625,15.404788541666667,10.183565208333333,%,36.745519791666666,44.88839125,11.135737916666667,209.78,31949.36,116.41,production,OP,2015,10,3,5,1,0.1754536639398302,63.30920025745682
2015-10-04,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,220.3862914893617,106.36060085106384,183.6970580851064,14.905085957446808,9.78538375,%,36.68923340425532,45.64668425531915,11.072441276595745,209.12,31651.0,115.22,production,OP,2015,10,4,6,1,0.16371186789575487,59.73402293870657
2015-10-05,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,220.08620063829787,106.36789531914894,184.13260106382978,14.860901063829788,9.658255208333333,%,35.953599574468086,38.867754042553194,10.354603829787234,207.39,31612.12,115.78,production,OP,2015,10,5,0,1,0.1601411725955163,58.646806911306534
2015-10-06,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,219.93412916666668,106.3697975,185.93253083333335,14.651834791666667,9.989435416666666,%,34.001598333333334,34.0622925,8.406070625,206.33,31515.25,115.61,production,OP,2015,10,6,1,1,0.1683783203581008,61.15487839725658
2015-10-07,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,219.90143479166667,106.36752479166667,185.65744958333335,14.56426125,9.982987916666668,%,34.243985208333335,32.3929175,8.647905208333333,206.94,31395.06,114.92,production,OP,2015,10,7,2,1,0.17553025103335562,63.33251972567558
2015-10-08,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,221.232173125,106.33987875,187.529148125,13.87686125,9.953471875,%,33.703025,36.28265354166667,8.073218541666666,203.92,31177.02,114.74,production,OP,2015,10,8,3,1,0.1787635532805093,64.31700530312017
2015-10-09,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,220.12509333333333,106.36889166666667,185.21557395833332,15.224955416666667,9.933624791666666,%,34.909519375,44.530139166666665,9.17453125,212.82,32165.23,112.93,production,OP,2015,10,9,4,1,0.18739106759395546,66.943936768702
2015-10-10,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,219.04537166666665,106.3865675,183.6528675,15.986933333333333,10.199845,%,35.39250416666667,43.360698125,9.70946375,212.21,32132.14,113.68,production,OP,2015,10,10,5,1,0.1845125681490053,66.06748261390396
2015-10-11,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,218.6142175,106.38861979166667,183.285780625,15.852438541666666,10.349423541666667,%,35.328436875,39.12989104166667,9.635788125,212.88,32215.62,113.54,production,OP,2015,10,11,6,1,0.17045986348071485,61.788672897862426
2015-10-12,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,219.04809041666667,106.377443125,183.85050416666667,15.332119375,10.063459791666666,%,35.19758625,38.94765208333333,9.48223125,210.45,32077.63,113.72,production,OP,2015,10,12,0,1,0.17102856328606436,61.96183232233473
2015-10-13,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,23.16667,219.99131017230357,106.34007048673806,185.3871350187921,14.565559104588617,9.472024583333333,%,34.60417515351149,41.072866486141514,8.458090229631622,187.23,28826.5,112.08,production,OP,2015,10,13,1,1,0.17932277056489693,64.48727746113508
2015-10-14,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,219.86747541666668,106.356780625,184.43324541666667,15.108903541666667,9.70539,%,35.43423,43.610930833333335,8.904929375,206.01,30976.59,115.17,production,OP,2015,10,14,2,1,0.19349681994957785,68.80303458080729
2015-10-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,219.78751145833334,106.358605625,184.63722291666667,14.914669166666666,10.313150208333333,%,35.15028854166667,41.875368333333334,7.304101041666667,205.07,31349.91,113.39,production,OP,2015,10,15,3,1,0.19543068943399644,69.39186496860859
2015-10-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,218.96520166666667,106.37484708333334,183.994273125,15.594138541666666,10.458562916666667,%,34.970928541666666,46.09163958333333,9.008791666666667,211.08,31855.07,119.27,production,OP,2015,10,16,4,1,0.19782924673213004,70.12218489733337
2015-10-17,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,219.0761525,106.37089833333333,184.27853916666666,15.339899583333333,10.437518958333333,%,34.79761333333333,45.691600208333334,8.859627916666666,208.84,31352.65,116.49,production,OP,2015,10,17,5,1,0.19062773611359224,67.92944731890077
2015-10-18,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,218.65411166666667,106.37653958333334,183.83646458333334,15.525770625,10.44460625,%,34.817647083333334,46.075963333333334,9.002327708333333,209.65,31200.92,115.74,production,OP,2015,10,18,6,1,0.1785202548897598,64.24292507850795
2015-10-19,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,218.82975208333335,106.364445,184.58300770833333,15.193563541666666,10.436389166666666,%,34.246744375,45.494573333333335,8.202020833333334,203.19,30505.28,113.97,production,OP,2015,10,19,0,1,0.1824580492638077,65.44191653425735
2015-10-20,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,219.25031395833332,106.355565,185.17370333333332,14.758486875,10.373383958333333,%,34.076610625,43.96356458333333,7.958440416666667,203.54,30522.57,110.54,production,OP,2015,10,20,1,1,0.18406696852888738,65.93180510348654
2015-10-21,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,220.273155,106.33032854166666,187.47029875,13.760684791666666,10.353136041666666,%,32.80285625,39.370595,6.797867083333333,202.12,30310.14,112.82,production,OP,2015,10,21,2,1,0.17920974475815082,64.45286302409366
2015-10-22,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,221.90013916666666,106.29992729166666,189.56209979166667,12.649211666666666,10.329172708333333,%,32.338039375,37.233182291666665,6.3580025,202.01,30222.59,107.28,production,OP,2015,10,22,3,1,0.17816545579326737,64.13489478418744
2015-10-23,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,221.73388375,106.30745958333333,189.78389729166668,13.16712125,11.000735,%,31.949986458333335,38.90813395833333,6.048857916666667,199.61,30039.78,110.33,production,OP,2015,10,23,4,1,0.1770126069958829,63.783871920488735
2015-10-24,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,220.40153979166666,106.340603125,187.74172479166666,14.243209166666666,11.088715208333333,%,32.659815,39.086063958333334,6.5026575,197.22,29877.44,118.31,production,OP,2015,10,24,5,1,0.17293386097577185,62.5419630842846
2015-10-25,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,220.1486548,106.3451782,187.3088892,14.3223386,10.8531994,%,32.8397656,39.9415096,6.765683,208.44,31154.88,118.89,production,OP,2015,10,25,6,1,0.1580266463564452,58.00296961235739
2015-10-26,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,224.91331479166666,106.217868125,194.21477333333334,10.783495,10.956504583333333,%,30.698541458333334,34.800158958333334,4.8522,182.37,29904.43,117.88,production,OP,2015,10,26,0,1,0.15000207401376364,55.559623728598694
2015-10-27,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,222.36837083333333,106.31408958333333,189.74317395833333,13.358631458333333,11.367511666666667,%,32.625196875,36.543391875,6.665919375,182.31,29816.7,119.17,production,OP,2015,10,27,1,1,0.16282156202562809,59.46293993388522
2015-10-28,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,218.56017,106.38709166666666,185.42587520833334,16.002955,11.780431875,%,33.13429479166667,35.05085208333333,6.9614275,197.99,31812.18,125.49,production,OP,2015,10,28,2,1,0.17343810881698918,62.695497981176175
2015-10-29,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,216.984945625,106.40862520833333,183.52508416666666,16.762476041666666,11.784138541666668,%,33.459861458333336,36.109343333333335,7.104648541666666,215.08,33138.46,140.93,production,OP,2015,10,29,3,1,0.17304072766713724,62.5745021753798
2015-10-30,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,221.7184975,106.30352145833334,188.95426541666666,13.028573958333334,11.778878958333333,%,32.76423208333333,34.903165208333334,5.008000208333334,197.65,30968.82,125.8,production,OP,2015,10,30,4,1,0.15737056708209646,57.803204624773805
2015-10-31,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,218.62081645833334,106.39687895833333,185.68978020833333,16.269913958333333,11.758419791666666,%,32.93103625,39.60450395833333,6.826661458333334,207.32,35598.96,138.32,production,OP,2015,10,31,5,1,0.1514896635455737,56.01256945630286
2015-11-01,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,219.60764708333335,106.37868083333333,187.06791375,15.759756875,11.755763541666667,%,32.53973333333333,41.44651666666667,6.453658125,209.29,35393.41,132.76,production,OP,2015,11,1,6,1,0.1351920451460744,51.05022166616757
2015-11-02,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,23.16667,219.92827892871094,106.36777595841353,187.80251335902398,15.541976127091205,12.462886458333333,%,32.12576556968697,41.39827785147369,5.495750647356742,198.93,33499.6,110.3,production,OP,2015,11,2,0,1,0.14718037496057557,54.70046432764936
2015-11-03,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,224.25520125,106.21462604166666,193.17093875,14.959048125,12.689533958333334,%,31.0842625,36.29837979166667,4.358096875,200.5,31084.05,111.93,production,OP,2015,11,3,1,1,0.15504484616725855,57.095062136754095
2015-11-04,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,230.03635625,106.10355645833333,200.446494375,13.845458125,17.483957083333333,%,29.589861875,32.06469666666667,2.533617083333333,207.78,31509.55,112.91,production,OP,2015,11,4,2,1,0.15438693564145944,56.89473956422986
2015-11-05,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,23.62514,223.13086316993676,106.37495154660671,188.80434339241165,21.89424682384951,13.264799375,%,34.32651977752513,38.06924396785797,6.998910269323272,206.85,31036.91,113.85,production,OP,2015,11,5,3,1,0.1577836720766138,57.92898807401078
2015-11-06,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,13.65028,236.9465895851294,105.67215304661882,208.8015021305717,8.121311658896374,14.140404375,%,28.145087454557707,27.00520798622446,2.563301785091588,110.12,16835.21,66.54,production,OP,2015,11,6,4,1,0.10947878379291065,43.220970635417984
2015-11-07,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,10.225,211.72267200488997,106.493274400978,187.5993128606357,18.610733496332518,15.528827916666666,%,24.12335914425428,49.415043814180926,3.7997974083129584,81.19,12478.34,49.67,production,OP,2015,11,7,5,1,0.11855255791746111,45.983780628351255
2015-11-08,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,207.29202229166665,106.60472666666666,178.31538875,15.803226875,23.120338125,%,28.976633541666665,49.63261395833333,3.777928541666667,185.75,28562.49,118.35,production,OP,2015,11,8,6,1,0.15792271635791766,57.97132469431601
2015-11-09,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,206.59693041666668,106.58481270833333,177.22571541666667,12.969011458333334,21.604165,%,29.371215,45.8811375,4.37374,278.28,42747.51,234.72,production,OP,2015,11,9,0,1,0.15562001340287834,57.270190783816034
2015-11-10,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,207.99863833333333,106.55815458333333,177.84535583333334,10.443140416666667,20.674588541666665,%,30.1532825,47.528363541666664,3.918230625,275.63,42580.23,237.26,production,OP,2015,11,10,1,1,0.15714348724596394,57.734062674373796
2015-11-11,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,200.09039416666667,106.66781104166667,172.19450270833335,16.710404375,26.11306875,%,27.895891458333335,51.25243270833333,2.135554375,290.63,44122.2,244.54,production,OP,2015,11,11,2,1,0.1828951441699055,65.57500450381124
2015-11-12,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,200.13076625,106.66137166666667,172.74180541666666,14.32267625,27.063140625,%,27.388960833333332,47.52240166666667,1.6253864583333333,235.07,35852.27,170.8,production,OP,2015,11,12,3,1,0.1801775915349068,64.74755591701182
2015-11-13,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,201.5640655319149,106.63875723404256,174.0114504255319,11.821033617021277,26.95368708333333,%,27.55261510638298,45.13614021276596,1.4927594813829788,233.38,35672.73,169.04,production,OP,2015,11,13,4,1,0.16730267115438952,60.82736149766092
2015-11-14,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,201.511871875,106.642443125,174.15691041666668,11.406809791666667,26.820064583333334,%,27.35496145833333,46.65877354166667,1.602493125,238.33,36485.48,171.27,production,OP,2015,11,14,5,1,0.15875905308379995,58.22597501203472
2015-11-15,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,202.515035625,106.62943489361702,175.14245200797873,11.072071276595745,26.344861041666668,%,27.372583617021277,48.555302340425534,1.3447106382978724,239.42,36080.8,181.28,production,OP,2015,11,15,6,1,0.14888535727439134,55.219602462423914
2015-11-16,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,203.23808468085107,106.6175140425532,175.80243191489362,9.762038510638298,27.25294375,%,27.435652765957446,43.36531276595745,1.165022340425532,240.16,36252.53,171.87,production,OP,2015,11,16,0,1,0.14719466336131248,54.704814902812146
2015-11-17,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,206.03728125,106.57717958333333,178.31522958333332,9.229536666666666,28.091776666666668,%,27.722051666666665,41.1439775,0.96047,238.37,35974.85,165.38,production,OP,2015,11,17,1,1,0.15276138769848757,56.39978784522205
2015-11-18,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,10.65833,218.84132922041258,106.30928397241406,191.20161541718073,4.9579356291745516,13.410883541666667,%,27.63971380323184,37.998411164807244,0.662352916704587,102.58,15889.18,72.08,production,OP,2015,11,18,2,1,0.10864794743325357,42.96799508572448
2015-11-19,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,253.21342,103.95798,163.98123,0.02477,1.2400402083333333,%,89.23219,13.79486,68.75769,0.0,0.0,0.0,production,OP,2015,11,19,3,1,0.07672203812937717,33.247098351081455
2015-11-20,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,12.49166,232.4915527402283,105.81432029614159,189.7218566390856,0.656803819508376,7.623890416666667,%,42.769696101142685,27.72706746330752,15.703604086294376,95.34,14708.17,66.62,production,OP,2015,11,20,4,1,0.1082929405859403,42.85990153481019
2015-11-21,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,234.52277958333335,106.100743125,206.39180229166666,2.173965416666667,24.79944625,%,28.130977291666667,30.684755833333334,0.843511875,43.94,6756.17,29.25,production,OP,2015,11,21,5,1,0.12596180899792675,48.23977164645215
2015-11-22,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,8.90833,237.71687433240572,105.97795809450255,209.13559869692747,1.8820438932886412,9.123425833333334,%,28.581275635478253,29.197703434324954,0.8855992767218996,14.47,2215.86,10.05,production,OP,2015,11,22,6,1,0.07591435571516136,33.00117278422452
2015-11-23,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,262.92501,103.57822,169.40108,9.92445,0.0,%,93.52393,12.70934,66.45819,0.0,0.0,0.0,production,OP,2015,11,23,0,1,0.06888106797509463,30.85965621298255
2015-11-24,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,267.46553,103.31502,171.58416,8.54782,0.0,%,95.88137,12.08113,68.72065,0.0,0.0,0.0,production,OP,2015,11,24,1,1,0.06971276919209402,31.11289509703671
2015-11-25,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,270.01706,103.10897,172.75977,7.88141,0.0,%,97.25729,11.35843,70.06698,0.0,0.0,0.0,production,OP,2015,11,25,2,1,0.06826047356112597,30.670695762244403
2015-11-26,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,272.21744,102.95514,173.66116,7.52652,0.0,%,98.55628,11.88039,71.49712,0.0,0.0,0.0,production,OP,2015,11,26,3,1,0.06627371078713717,30.065760266802364
