DATEPRD,WELL_BORE_CODE,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,NPD_FIELD_CODE,NPD_FIELD_NAME,NPD_FACILITY_CODE,NPD_FACILITY_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,FLOW_KIND,WELL_TYPE,YEAR,MONTH,DAY,DAY_OF_WEEK,Actual Production,Predicted Production,Forecast Error,Absolute Error,Percentage Error
2014-08-27,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,0.0,0.0,31.64107125,19.300782708333333,100.0,%,31.64107125,90.73649458333334,2.9468702083333334,184.6,32977.71,4600.85,production,OP,2014,8,27,2,184.6,180.80398592108074,3.7960140789192565,3.7960140789192565,2.056345654885838
2014-05-12,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,,,,,,,,,0.0,,,,injection,WI,2014,5,12,0,557.55,557.4454052631883,0.10459473681169129,0.10459473681169129,0.01875970528413439
2013-11-08,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2013,11,8,4,557.55,557.4956709567771,0.05432904322287868,0.05432904322287868,0.009744245937203602
2015-10-30,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,0.0,0.0,29.90480625,19.551255208333334,89.98931041666667,%,29.90480625,79.04844958333334,1.9330754166666666,365.26,57232.37,1325.3,production,OP,2015,10,30,4,365.26,268.2394698129473,97.02053018705271,97.02053018705271,26.56204626486687
2015-04-29,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,199.755079375,106.463924375,167.07736645833333,15.41381625,9.989593958333334,%,32.677712916666664,27.05177875,4.022538541666667,147.6,21170.29,10.49,production,OP,2015,4,29,2,147.6,146.09345212111543,1.506547878884561,1.506547878884561,1.0206963949082393
2008-06-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,0.0,0.0,0.0,,%,0.0,0.0,31.88153,0.0,0.0,0.0,production,OP,2008,6,16,0,0.0,0.0,0.0,0.0,
2016-04-12,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,244.70845208333333,105.75002770833333,216.65272208333334,22.708065625,100.0,%,28.05573,80.304866875,2.5531985416666667,568.36,94517.16,2270.49,production,OP,2016,4,12,1,568.36,597.0606423523833,-28.700642352383284,28.700642352383284,5.049729458861159
2014-02-10,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,12.0,205.63507097197154,106.08563944728719,158.53068808863128,8.271317325694747,5.091690833333334,%,47.10438288334026,26.717520202355246,17.149805187127946,334.24,53596.15,0.0,production,OP,2014,2,10,0,334.24,207.42524654761903,126.81475345238098,126.81475345238098,37.94122590126286
2014-08-06,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,209.822861875,108.32050770833334,167.205560625,,49.59429395833333,%,42.61730125,62.68489354166667,14.107544791666667,469.73,69712.66,252.81,production,OP,2014,8,6,2,469.73,464.1133877002168,5.616612299783242,5.616612299783242,1.1957107912594984
2016-07-26,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,299.43045,98.08512,299.38316,0.06872,1.24097625,%,0.04729,0.0,0.11186,0.0,0.0,0.0,production,OP,2016,7,26,1,0.0,0.0,0.0,0.0,
2014-10-21,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2014,10,21,1,557.55,557.4956709567771,0.05432904322287868,0.05432904322287868,0.009744245937203602
2014-12-30,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,,,,,,,,,0.0,,,,injection,WI,2014,12,30,1,557.55,557.4710716144286,0.07892838557131654,0.07892838557131654,0.01415628832774039
2014-04-07,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,21.0,,,,,,,,,0.0,,,,injection,WI,2014,4,7,0,557.55,557.4956709567766,0.05432904322333343,0.05432904322333343,0.009744245937285165
2014-08-30,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,0.0,0.0,32.08484020833333,19.691748333333333,100.0,%,32.08484020833333,90.37374166666666,3.274765,189.57,33987.33,4592.98,production,OP,2014,8,30,5,189.57,180.7171871546038,8.852812845396187,8.852812845396187,4.669944002424533
2015-01-31,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,13.44167,,,,,,,,,0.0,,,,injection,WI,2015,1,31,5,557.55,557.5220340148929,0.027965985107016422,0.027965985107016422,0.005015870344725392
2010-10-11,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2010,10,11,0,557.55,557.495670956777,0.05432904322299237,0.05432904322299237,0.009744245937223993
2014-03-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,254.80933875,99.949703125,222.69689145833334,20.149901041666666,100.0,%,32.11244729166667,87.84505666666666,2.6022260416666665,538.68,78763.49,3809.79,production,OP,2014,3,16,6,538.68,550.3152225850872,-11.635222585087263,11.635222585087263,2.159950728649154
2013-02-27,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,0.0,0.0,33.399674375,14.499988333333333,99.2049925,%,33.399674375,91.35117,4.629402291666667,529.4,87275.37,4551.66,production,OP,2013,2,27,2,529.4,539.881867273045,-10.481867273045054,10.481867273045054,1.9799522616254353
2014-10-12,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,261.39129354166664,99.67795770833334,230.31628270833335,21.73695375,100.0,%,31.075010833333334,88.36861229166666,2.3687385416666666,325.64,50216.05,3318.18,production,OP,2014,10,12,6,325.64,325.7289561741009,-0.08895617410092882,0.08895617410092882,0.027317336353313116
2012-05-09,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,0.0,0.0,33.846488125,11.7013875,100.0,%,33.846488125,91.36580916666666,4.7898210416666664,722.04,116371.21,4609.16,production,OP,2012,5,9,2,722.04,733.8821015658069,-11.842101565806956,11.842101565806956,1.6400894085932853
2015-10-10,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2015,10,10,5,557.55,557.4976944078397,0.05230559216022357,0.05230559216022357,0.00938132762267484
2008-12-20,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2008,12,20,5,557.55,557.495670956777,0.05432904322299237,0.05432904322299237,0.009744245937223993
2008-03-02,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,286.2646760416667,105.91060979166667,177.943628125,11.222632708333334,31.087440625,%,108.32104791666667,75.21838166666667,74.76162354166667,3066.54,446144.0,0.46,production,OP,2008,3,2,6,3066.54,3052.8972707985254,13.642729201474594,13.642729201474594,0.4448899802864008
2009-08-24,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,237.32663333333332,106.75712270833333,179.88464375,19.151315625,72.36479541666667,%,57.44198958333333,79.8872575,24.347379166666666,4817.27,670317.97,211.08,production,OP,2009,8,24,0,4817.27,4813.941182138343,3.328817861657626,3.328817861657626,0.06910174978063563
2015-06-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2015,6,13,5,557.55,557.4963676636537,0.053632336346254306,0.053632336346254306,0.00961928730091549
2010-08-14,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,282.9505825,107.26895145833333,224.44305520833333,25.430407916666667,51.30890645833333,%,58.50752729166667,90.51077854166667,26.122076041666666,1821.21,263027.38,3391.06,production,OP,2010,8,14,5,1821.21,1808.9330523533124,12.276947646687631,12.276947646687631,0.6741093913764822
2013-12-17,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2013,12,17,1,557.55,557.4956709567771,0.05432904322287868,0.05432904322287868,0.009744245937203602
2009-01-01,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,249.41456479166666,105.26206875,157.80645333333334,,33.439270416666666,%,91.60811145833334,77.07514416666666,58.97075541666667,3478.64,506024.38,2.54,production,OP,2009,1,1,3,3478.64,3443.6808419160893,34.95915808391055,34.95915808391055,1.0049662535907868
2014-08-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.8491941666667,99.890675625,229.72166145833333,21.471725,100.0,%,31.127532708333334,87.68003541666667,2.0679614583333334,330.84,49392.06,3495.13,production,OP,2014,8,9,5,330.84,335.91625926735657,-5.0762592673565905,5.0762592673565905,1.5343547537651405
2013-06-09,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,18.675,,,,,,,,,0.0,,,,injection,WI,2013,6,9,6,557.55,557.4956709567764,0.0543290432235608,0.0543290432235608,0.009744245937325945
2014-02-27,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,200.17543020833332,106.442055,155.340266875,22.414607916666668,2.8090641666666665,%,44.835163333333334,28.185726041666666,15.308560208333333,259.99,39351.01,0.0,production,OP,2014,2,27,3,259.99,274.5750310247258,-14.585031024725765,14.585031024725765,5.609843080397617
2014-04-27,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,200.53364166666665,106.626384375,155.91226083333333,21.41718291666667,12.063484375,%,44.62138083333333,30.426910416666665,15.931220625,243.12,35038.48,0.0,production,OP,2014,4,27,6,243.12,240.12629160955888,2.993708390441128,2.993708390441128,1.231370677213363
2012-05-09,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2012,5,9,2,557.55,557.4956709567771,0.05432904322287868,0.05432904322287868,0.009744245937203602
2007-11-25,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,,,,,,,,,,,,,,injection,WI,2007,11,25,6,557.55,556.6635857852494,0.8864142147505163,0.8864142147505163,0.15898380678872143
2012-11-19,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,0.0,0.0,32.72048291666667,15.859385,98.7190225,%,32.72048291666667,89.368745625,5.631567708333334,628.96,102395.83,4576.33,production,OP,2012,11,19,0,628.96,622.8776067314426,6.082393268557439,6.082393268557439,0.9670556583180868
2013-10-02,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,0.0,0.0,33.051295208333336,14.986714375,99.169516875,%,33.051295208333336,90.520041875,4.156987708333333,295.03,45600.83,5185.03,production,OP,2013,10,2,2,295.03,310.35129916574687,-15.321299165746893,15.321299165746893,5.1931326189699
2015-07-03,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,19.675,,,,,,,,,0.0,,,,injection,WI,2015,7,3,4,557.55,557.4963676636532,0.05363233634670905,0.05363233634670905,0.009619287300997051
2012-03-10,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2012,3,10,5,557.55,557.4956709567771,0.05432904322287868,0.05432904322287868,0.009744245937203602
2011-07-30,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,1.84167,,,,,,,,,0.0,,,,injection,WI,2011,7,30,5,557.55,557.5213373080156,0.02866269198432292,0.02866269198432292,0.005140828981135848
2011-05-10,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,0.0,0.0,39.95677645833333,23.510894166666667,85.04773541666667,%,39.95677645833333,91.23450020833333,7.513244791666667,1224.72,191699.34,3864.64,production,OP,2011,5,10,1,1224.72,1224.929557102291,-0.20955710229100077,0.20955710229100077,0.017110613225145403
2014-04-01,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2014,4,1,1,557.55,557.4956709567766,0.05432904322333343,0.05432904322333343,0.009744245937285165
2011-10-15,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,15.67,0.0,0.0,37.70216067799193,19.899005982527374,50.52238416666667,%,37.70216067799193,90.03484716477969,6.781196628435098,607.9,84412.53,2337.2,production,OP,2011,10,15,5,607.9,648.7227370474516,-40.8227370474516,40.8227370474516,6.7153704634728735
2014-01-07,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,252.57947104166666,99.87605916666666,220.44663416666666,20.511822708333334,100.0,%,32.132836875,86.62935541666667,2.9157591666666667,620.74,93904.68,3754.33,production,OP,2014,1,7,1,620.74,604.0192084885545,16.720791511445555,16.720791511445555,2.6936868111359917
2015-07-25,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,0.0,0.0,29.285821458333334,20.216240208333332,100.0,%,29.285821458333334,79.857305625,0.5506560416666667,565.63,85222.5,1179.67,production,OP,2015,7,25,5,565.63,571.6969980132085,-6.06699801320849,6.06699801320849,1.0726089516483372
2015-05-22,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2015,5,22,4,557.55,557.4963676636537,0.053632336346254306,0.053632336346254306,0.00961928730091549
2014-02-18,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,11.16667,208.11281397250926,105.98383916326891,163.05122770356786,11.14583813203041,2.864869166666667,%,45.06158626894141,29.001641566563713,15.611102735837989,134.26,21255.34,0.0,production,OP,2014,2,18,1,134.26,87.39533961233215,46.86466038766784,46.86466038766784,34.90589929068065
2011-05-11,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,21.16667,,,,,,,,,0.0,,,,injection,WI,2011,5,11,2,557.55,557.4956709567768,0.054329043223106055,0.054329043223106055,0.009744245937244383
2008-11-03,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,224.533323125,106.257124375,166.69042,14.774941875,63.60459875,%,57.842903125,78.49193645833333,25.236787708333335,4938.78,720457.16,31.25,production,OP,2008,11,3,0,4938.78,5070.641642886225,-131.86164288622513,131.86164288622513,2.6699233998320464
2016-01-09,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,271.58184,102.82287,175.02143,1.20192,1.1301464583333334,%,96.56041,4.53052,80.97307,0.0,0.0,0.0,production,OP,2016,1,9,5,0.0,0.0,0.0,0.0,
2014-05-29,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,220.00718041666667,107.96204104166667,156.54946291666667,,46.21505770833333,%,63.4577175,56.170836875,35.05228625,698.77,102823.5,77.13,production,OP,2014,5,29,3,698.77,713.048779370467,-14.278779370466964,14.278779370466964,2.0434161985298402
2013-03-25,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,11.0,248.65056299535115,100.97134504972783,210.93055907840022,20.219686060028845,38.579773125,%,37.72000391695091,82.5804904877543,8.813691067680743,437.64,68256.59,1670.33,production,OP,2013,3,25,0,437.64,450.88431651112586,-13.244316511125874,13.244316511125874,3.026303928143194
2008-05-11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,0.0,0.0,0.0,0.0,,%,0.0,0.0,31.76143,0.0,0.0,0.0,production,OP,2008,5,11,6,0.0,0.0,0.0,0.0,
2014-08-30,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,260.125598125,99.74990625,229.22873041666668,21.727684166666666,99.99927145833334,%,30.896867708333332,87.67280895833333,1.9852166666666666,368.61,66085.96,3081.58,production,OP,2014,8,30,5,368.61,359.57630998116264,9.033690018837376,9.033690018837376,2.4507446946196185
2014-10-16,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,219.62792125,106.44931875,166.93785291666666,26.050710625,11.969626875,%,52.690068333333336,67.69121916666667,24.244280208333333,1089.13,167738.3,334.78,production,OP,2014,10,16,3,1089.13,1098.579730712286,-9.449730712285827,9.449730712285827,0.8676402920024081
2008-08-18,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,247.94722479166666,106.252333125,175.50200458333333,12.325005416666666,56.925529375,%,72.44522020833334,79.88848895833334,38.95502625,5374.18,810900.02,18.12,production,OP,2008,8,18,0,5374.18,4984.93556498176,389.24443501824044,389.24443501824044,7.242861888106472
2016-06-23,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,0.0,0.0,26.427870833333333,20.63622270833333,100.0,%,26.427870833333333,80.41448583333333,0.7636225,186.14,29860.23,1213.96,production,OP,2016,6,23,3,186.14,185.4852698923937,0.6547301076062979,0.6547301076062979,0.3517406831451047
2014-05-23,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,257.2639422916667,100.04563604166667,226.250818125,21.460736458333333,100.0,%,31.013124166666667,87.42556541666667,2.324670625,463.91,67492.26,3509.66,production,OP,2014,5,23,4,463.91,467.06321194827854,-3.1532119482785106,3.1532119482785106,0.679703379594859
2016-01-11,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2016,1,11,0,557.55,557.4963676636537,0.053632336346254306,0.053632336346254306,0.00961928730091549
2013-01-13,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,14.58334,,,,,,,,,0.0,,,,injection,WI,2013,1,13,6,557.55,557.495670956776,0.05432904322390186,0.05432904322390186,0.009744245937387116
2009-01-26,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2009,1,26,0,557.55,557.495670956777,0.05432904322299237,0.05432904322299237,0.009744245937223993
2015-05-30,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2015,5,30,5,557.55,557.5220340148938,0.027965985106106928,0.027965985106106928,0.005015870344562269
2015-01-04,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2015,1,4,6,557.55,557.4963676636536,0.05363233634636799,0.05363233634636799,0.00961928730093588
2014-04-09,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,200.106830625,106.5518575,154.718341875,22.80685666666667,12.452708958333334,%,45.38848875,32.298656875,15.968598333333333,249.1,37823.54,0.0,production,OP,2014,4,9,2,249.1,247.5652607175158,1.534739282484196,1.534739282484196,0.616113722394298
2014-05-08,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,15.49166,260.69887140391023,100.01920049461452,227.1257679602767,21.2259124825164,63.679336041666666,%,33.57310344363354,88.18184538964191,2.8629055037484687,262.96,36706.42,2018.08,production,OP,2014,5,8,3,262.96,350.8078347975876,-87.84783479758761,87.84783479758761,33.407299512316555
2010-09-14,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2010,9,14,1,557.55,557.4956709567771,0.05432904322287868,0.05432904322287868,0.009744245937203602
2008-06-09,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2008,6,9,0,557.55,557.495670956777,0.05432904322299237,0.05432904322299237,0.009744245937223993
2015-07-03,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,19.675,,,,,,,,,0.0,,,,injection,WI,2015,7,3,4,557.55,557.4963676636532,0.05363233634670905,0.05363233634670905,0.009619287300997051
2008-05-27,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2008,5,27,1,557.55,557.5007372007801,0.04926279921983223,0.04926279921983223,0.008835584112605549
2015-12-20,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,273.82417,101.27588,165.41491,,0.0,%,108.40926,10.65334,82.36431,0.0,0.0,0.0,production,OP,2015,12,20,6,0.0,0.0,0.0,0.0,
2015-05-18,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,220.02252166666668,105.83457854166667,170.26842270833333,11.393986041666667,21.515268125,%,49.75409895833333,75.145891875,21.191297083333332,1780.78,259377.42,752.94,production,OP,2015,5,18,0,1780.78,1799.6645420725115,-18.884542072511522,18.884542072511522,1.0604646319315987
2016-07-30,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,12.5,,,,,,,,,0.0,,,,injection,WI,2016,7,30,5,557.55,557.5220340148929,0.027965985107016422,0.027965985107016422,0.005015870344725392
2009-08-13,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2009,8,13,3,557.55,557.4956709567771,0.05432904322287868,0.05432904322287868,0.009744245937203602
2009-06-23,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2009,6,23,1,557.55,557.4956709567771,0.05432904322287868,0.05432904322287868,0.009744245937203602
2013-08-25,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,247.27866666666668,100.5325975,215.281935625,21.654622291666666,100.0,%,31.996731041666667,87.35280020833333,3.0099410416666665,756.32,111830.97,3195.62,production,OP,2013,8,25,6,756.32,747.7138922544495,8.606107745550503,8.606107745550503,1.1378923928430429
2013-08-30,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,0.0,0.0,33.567585208333334,15.191035208333334,99.99001520833333,%,33.567585208333334,91.62826791666667,4.782637916666666,496.78,88713.54,5402.07,production,OP,2013,8,30,4,496.78,540.1114094657542,-43.33140946575418,43.33140946575418,8.722454500131684
2014-05-28,NO 15/9-F-15 D,7289,15/9-F-15 D,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,199.24199416666667,106.04970916666667,157.255139375,16.491783958333333,11.775143333333334,%,41.986854791666666,32.650007083333335,13.32053625,231.07,33994.41,0.0,production,OP,2014,5,28,2,231.07,205.4687090548561,25.601290945143887,25.601290945143887,11.079452523107234
2008-04-17,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,,,,,,,,,0.0,,,,injection,WI,2008,4,17,3,557.55,557.4454052631885,0.10459473681146392,0.10459473681146392,0.018759705284093608
2013-01-26,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2013,1,26,5,557.55,557.4956709567771,0.05432904322287868,0.05432904322287868,0.009744245937203602
2013-10-19,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,19.975,,,,,,,,,0.0,,,,injection,WI,2013,10,19,5,557.55,557.4956709567767,0.05432904322321974,0.05432904322321974,0.009744245937264775
2009-04-08,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,20.85833,,,,,,,,,0.0,,,,injection,WI,2009,4,8,2,557.55,557.4956709567767,0.05432904322321974,0.05432904322321974,0.009744245937264775
2009-07-27,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,243.00115625,106.553028125,170.66816729166666,17.51005875,50.114104375,%,72.33298895833333,79.47163770833333,40.38750958333333,3704.42,526019.03,167.4,production,OP,2009,7,27,0,3704.42,3856.062073486025,-151.64207348602486,151.64207348602486,4.093544292656471
2012-05-31,NO 15/9-F-4 AH,5693,15/9-F-4,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,,,,,,,,,0.0,,,,injection,WI,2012,5,31,3,557.55,557.5213373080173,0.028662691982617616,0.028662691982617616,0.005140828980829992
2015-08-26,NO 15/9-F-1 C,7405,15/9-F-1 C,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,291.14248,100.65888,286.34803,,19.526529375,%,4.79445,28.18145,0.22982,0.0,0.0,0.0,production,OP,2015,8,26,2,0.0,0.0,0.0,0.0,
2008-11-29,NO 15/9-F-12 H,5599,15/9-F-12,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,230.67535895833333,106.38869,168.031670625,13.89156125,62.31119104166667,%,62.64368833333333,77.03182979166667,29.426488541666668,4853.4,706715.58,47.53,production,OP,2008,11,29,5,4853.4,4983.247825794626,-129.84782579462626,129.84782579462626,2.6753992210538233
2008-03-07,NO 15/9-F-5 AH,5769,15/9-F-5,3420717,VOLVE,369304,MÆRSK INSPIRER,0.0,,,,,,,,,0.0,,,,injection,WI,2008,3,7,4,557.55,557.4454052631885,0.10459473681146392,0.10459473681146392,0.018759705284093608
2014-07-07,NO 15/9-F-11 H,7078,15/9-F-11,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,220.256729375,106.63282625,164.58163020833334,20.691881875,12.488990625,%,55.67509916666667,68.90269895833333,27.0167375,1110.52,165613.65,201.25,production,OP,2014,7,7,0,1110.52,1113.8033170657934,-3.283317065793426,3.283317065793426,0.2956558248202127
